ARRIVAL DATE,IMPORTER NAME,IMPORTER COUNTRY,EXPORTER NAME,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS
29-03-2023,BOP PRODUCTS LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,Spain,0,0,,1,PKG,"INDUSTRIAL VALVE COMPONENTS CASTING ROUGH MAC, HINED BONNET HOUSING SERIES , 01 TO 01"
28-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,802.75,0,USD,95,NOS,"SALE OF FASTENERS-AST-1-1/8-8-2A-TE-L7-20E2-XYL-5.75 Studs,Tap End,1-1/8-8-2A L7,20E2,Xylan 1424 5.7"
28-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,802.75,0,USD,95,NOS,"SALE OF FASTENERS-ANT-1-1/8-8-2B-7-20E2-XYL Nuts,1-1/8-8-2B 7,20E2,Xylan 1424 Hex Nut(1) ASTM A194 G"
28-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2316,0,USD,240,NOS,"SALE OF FASTENERS-AST-1-1/4-8-2A-TE-L7-20E2-XYL-6.125 Studs,Tap End,1-1/4-8-2A L7,20E2,Xylan 1424 6."
28-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2316,0,USD,240,NOS,"SALE OF FASTENERS-ANT-1-1/4-8-2B-7-20E2-XYL Nuts,1-1/4-8-2B 7,20E2,Xylan 1424 Hex Nut(1) ASTM A194 G"
28-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2316,0,USD,240,NOS,"SALE OF FASTENERS-AST-1-1/4""-8-2A-TE-L7-20E2-XYL-6.125"" Studs,Tap End,1-1/4""-8-2A L7,20E2,Xylan 1424"
28-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,802.75,0,USD,95,NOS,"SALE OF FASTENERS-ANT-1-1/8""-8-2B-7-20E2-XYL Nuts,1-1/8""-8-2B 7,20E2,Xylan 1424Hex Nut(1) ASTM A194"
28-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,802.75,0,USD,95,NOS,"SALE OF FASTENERS-AST-1-1/8""-8-2A-TE-L7-20E2-XYL-5.75"" Studs,Tap End,1-1/8""-8-2AL7,20E2,Xylan 1424 5"
28-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2316,0,USD,240,NOS,"SALE OF FASTENERS-ANT-1-1/4""-8-2B-7-20E2-XYL Nuts,1-1/4""-8-2B 7,20E2,Xylan 1424Hex Nut(1) ASTM A194"
23-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2316,0,USD,240,NOS,"SALE OF FASTENERS-AST-1-1/4""-8-2A-TE-L7-20E2-XYL-6.125"" Studs,Tap End,1-1/4""-8-2A L7,20E2,Xylan 1424"
23-03-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,80898,0,USD,60,NOS,INDUSTRIAL VALVE ASSEMBLY MANUAL GATE VALVE(FLS TYPE)2 1/16 10 K LU EE NL BODY BNT 4130 NQT 75K NDE
23-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,802.75,0,USD,95,NOS,"SALE OF FASTENERS-AST-1-1/8""-8-2A-TE-L7-20E2-XYL-5.75"" Studs,Tap End,1-1/8""-8-2AL7,20E2,Xylan 1424 5"
23-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2316,0,USD,240,NOS,"SALE OF FASTENERS-ANT-1-1/4""-8-2B-7-20E2-XYL Nuts,1-1/4""-8-2B 7,20E2,Xylan 1424Hex Nut(1) ASTM A194"
23-03-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,28848,0,USD,20,NOS,INDUSTRIAL VALVE ASSEMBLY MANUAL GATE VALVE-2 9/16 10K PU EE NL BODY/BNT 4130 NQT 75K UT MPI PSI 3 P
23-03-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,802.75,0,USD,95,NOS,"SALE OF FASTENERS-ANT-1-1/8""-8-2B-7-20E2-XYL Nuts,1-1/8""-8-2B 7,20E2,Xylan 1424Hex Nut(1) ASTM A194"
17-03-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,26600,USD,140,NOS,"ROUND BAR 1.5"" OD 725 API 6ACRA NACE MR0175 LENGTH 10.63"" HEAT NO. 219408-01 ITEM CODE: 1.50D725"
17-03-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,396,USD,10,NOS,"INDUSTRIAL USE - CHART PAPER 12"" 30 000 PSI 1 HR ROTATION 100 PCS PER BOX ITEM CODE: 5M118"
17-03-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,79,USD,2,NOS,"INDUSTRIAL USE-CHART PAPER 12"" 20000 1 HR ROTATION 100 PCS PER BOX ITEM CODE: 5M129"
17-03-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,198,USD,5,NOS,"INDUSTRIAL USE-CHART PAPER 12"" 1000 1 HR ROTATION 100 PCS PER BOX ITEM CODE: 5M130"
17-03-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,396,USD,10,NOS,"INDUSTRIAL USE-CHART PAPER 12"" 10000 1 HR ROTATION 100 PCS PER BOX ITEM CODE: 5M121"
03-03-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,9312,0,USD,20,NOS,"INDUSTRIAL VALVE STUDDED CROSS,2 1/16""-5K X2 1/16 5K LU,EE,MOC-4130-NQT 75K, UT/MPI,PSL-3 ,NO INLAY,"
03-03-2023,OCYAN,Brazil,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,369.6,0,EUR,24,NOS,"SALE OF FASTENERS-STUD BOLT, FULLY THREADED, ALLOYSTEEL ASTM A320 L7, XYLN 1424BL, 2IN,8IN, DIVERTER"
03-03-2023,OCYAN,Brazil,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,662.4,0,EUR,48,NOS,"SALE OF FASTENERS-HEXAGONAL NUT, HEAVY,CARBON STEELASTM A194 2H, COATING XYLAN1424BLUE, DIAMETER 2IN"
03-03-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,55436,0,USD,50,NOS,INDUSTRIAL VALVE ASSEMBLY GATE VALVE MANUAL 1 13/16 10K EE NL LU H2S SERVICE PSL3 PR2 API 6A MONOGRA
03-03-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,5529,0,USD,20,NOS,"INDUSTRIAL VALVE DOUBLE STUDDED ADAPTER.2 1/16 5KX2 1/16 10K ,EU,EE,MOC-4130NQT-75K,UT/MPI,PSL-3,NO"
03-03-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,14666,0,USD,20,NOS,INDUSTRIALVALVE MANUAL GATE VALVE SPLITGATE TYPE 2 1/16 5K EE NL PU H2S SERVICEPSL2 PR2 API 6A MONOG
24-02-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,12180,USD,58,Pieces,ROUND BAR 1.5 OD 718 API 6A CRA PER NACE MR0175 LENGTH 11.13 ITEM CODE: 1.5OD718API
24-02-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,4000,USD,20,Pieces,ROUND BAR 1.5 OD 725 API 6A CRA PER NACE MR0175 LENGTH 10.63 ITEM CODE: 1.5OD725API
17-02-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,5964,USD,42,Pieces,ROD DIA 32MM X 284MM INCONEL 718 - ITEM CODE: DIA32L284 HEAT NO: 422487-03 & 422656-01
17-02-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,3375,USD,25,Pieces,"ROD DIA 32MM X 270MM, INCONEL 718 - ITEM CODE: DIA32L270 HEAT NO: 422487-03"
09-02-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,21999.99,0,USD,30,NOS,INDUSTRIAL VALVE MANUAL GATE VALVE SPLIT
09-02-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,53217.99,0,USD,48,NOS,INDUSTRIAL VALVE ASSEMBLY GATE VALVE MAN
09-02-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2217,0,USD,2,NOS,INDUSTRIAL VALVE ASSEMBLY GATE VALVE MAN
08-02-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2217,0,USD,2,NOS,INDUSTRIAL VALVE ASSEMBLY GATE VALVE MAN
08-02-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,21999.99,0,USD,30,NOS,INDUSTRIAL VALVE MANUAL GATE VALVE SPLIT
08-02-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,53217.99,0,USD,48,NOS,INDUSTRIAL VALVE ASSEMBLY GATE VALVE MAN
06-02-2023,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,186.96,0,USD,12,Pieces,INDUSTRIAL VALVE COMPONENTS (OTHER VALVE
06-02-2023,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,115.98,0,USD,6,Pieces,INDUSTRIAL VALVE COMPONENTS (OTHER VALVE
03-02-2023,BOP PRODUCTS LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,5277.6,0,USD,2,NOS,INDUSTRIAL VALVE COMPONENTS RMC BNT S700
02-02-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,3975,0,USD,25,NOS,VALVE COMPONENTS FLANGE RTJ 2 1/16 10K X
02-02-2023,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1175,0,USD,1,NOS,INDUSTRIAL VALVE CHECK VALVE SWING CHECK
27-01-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,1080,USD,8,Pieces,ROUND BAR 1.25 OD 718 API 6ACRA NACE MR0175 LENGTH 118.25ITEM CODE: 1.250D718API
25-01-2023,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,10010,USD,260,Pieces,"INDUSTRIAL VALVE PARTS - OD (EXTERNAL) SEAT SEAL ASSEMBLY FOR 2-1/16 - 10M FLS, GATE VALVE - ELGILO"
19-01-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1635,0,USD,60,NOS,"SALE OF FASTENERS-AST-1-7/8""-8-2A-TE-B7-"
19-01-2023,ADVANCED METALS COMPANY FOR MINING,Saudi Arabia,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2620,0,USD,1,Pieces,INDUSTRIAL VALVE MANUAL GATE VALVE FLS 3
19-01-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,545,0,USD,20,NOS,"SALE OF FASTENERS-AST-1-7/8""-8-2A-TE-B7-"
19-01-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1660,0,USD,20,NOS,"SALE OF FASTENERS-AST-3""-8-2A-TE-B7-20E3"
19-01-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,575.04,0,USD,48,NOS,"SALE OF FASTENERS-ANT-1-3/8""-8-2B-7-20E3"
19-01-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1660,0,USD,20,NOS,"SALE OF FASTENERS-ANT-3""-8-2B-7-20E3-ZNY"
19-01-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,545,0,USD,20,NOS,"SALE OF FASTENERS-ANT-1-7/8""-8-2B-7-20E3"
19-01-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,575.04,0,USD,48,NOS,"SALE OF FASTENERS-AST-1-3/8""-8-2A-TE-B7-"
19-01-2023,Torishima Service Solutions,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1635,0,USD,60,NOS,"SALE OF FASTENERS-ANT-1-7/8""-8-2B-7-20E3"
03-01-2023,BOP PRODUCTS LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,South Korea,0,0,,2,PKG,"INDUSTRIAL VALVE COMPONENTS , B.O.P PRODUCTS LLC"
28-12-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,38,USD,6,Pieces,INDUSTRIAL VALVE PARTS - SLEEVE 5/4 ITEM CODE: S1054101
28-12-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,195,USD,5,Pieces,INDUSTRIAL USE - HYDRO TEST CHART 0-30000 PSI 12 CHART 1HR100/BOX ITEM CODE: 2001000
28-12-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,1480,USD,20,Pieces,INDUSTRIAL VALVE PARTS - OD (EXTERNAL) SEAT SEAL ASSEMBLY FOR 3-1/16 5M/10M FLS GATE VALVE ELGILOY
28-12-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,585,USD,15,Pieces,INDUSTRIAL USE - HYDRO TEST CHART 0-20000 PSI 12 CHART 1HR100/BOX ITEM CODE: 2001001
28-12-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,276,USD,6,Pieces,INDUSTRIAL VALVE PARTS - 5/4 INSERT 3/8-34 HP NIP SS ITEM CODE: I40540205B
28-12-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,886,USD,2.49936,Meter,INDUSTRIAL VALVE PARTS - 5/4 HOSE BLUE ITEM CODE: 54001
16-12-2022,TORISHIMA SERVICES SOLUTIONS,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,734.4,0,USD,48,SET,"SALE OF FASTENERS -AST TE 1-3/8 "" 8-2A L"
16-12-2022,TORISHIMA SERVICES SOLUTIONS,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,733.44,0,USD,64,SET,"SALE OF FASTENERS -AST TE-1/8"" 8-2A L7-2"
16-12-2022,TORISHIMA SERVICES SOLUTIONS,United Arab Emirates,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,280,0,USD,40,SET,"SALE OF FASTENERS - AST TE-7/8"" 9-2A-L7"
12-12-2022,ITAG INTERNATIONAL W.L.L.,Qatar,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,376,0,USD,32,Pieces,SALE OF FASTENERS-TAP END STUD W/ONE NUT
08-12-2022,EXACT FABRICATION SERVICES,Saudi Arabia,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,4282,0,USD,2,Pieces,"INDUSTRIAL VALVE- MANUAL GATE VALVE, 2-1"
05-12-2022,REGIONAL MARINE & ENGINEERING,Singapore,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,529.23,0,USD,16,Pieces,SALES OF FASTENERS P220054(FOR 13-5/8 5K
05-12-2022,REGIONAL MARINE & ENGINEERING,Singapore,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,306.24,0,USD,16,Pieces,"SALES OF FASTENERSHEAVY HEX NUT,ASTM A19"
24-11-2022,ITAG INTERNATIONAL W.L.L.,Qatar,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,96,0,USD,10,Pieces,SALE OF FASTENERS Tap End Studs W/One Nu
24-11-2022,ITAG INTERNATIONAL W.L.L.,Qatar,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,57.6,0,USD,6,Pieces,SALE OF FASTENERS Tap End Studs W/One Nu
24-11-2022,ITAG INTERNATIONAL W.L.L.,Qatar,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,97.6,0,USD,16,Pieces,SALE OF FASTENERS Tap End Studs W/One Nu
24-11-2022,ITAG INTERNATIONAL W.L.L.,Qatar,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,188,0,USD,16,Pieces,SALE OF FASTENERS Tap End Stud W/One Nut
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1888,0,USD,4,Set,SPARE KIT FOR MANUAL GATE VALVE MODEL S1
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,12000,0,USD,1,Pieces,MANUAL GATE VALVE MODEL S100 BV-OS-E101
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,11435,0,USD,1,Pieces,MANUAL GATE VALVE MODEL S100 7-16 5M X6
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,11435,0,USD,1,Pieces,MANUAL GATE VALUE MODEL S100 7-16
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2320,0,USD,8,Set,SPARE KIT FOR MANUAL GATE VALVE MODEL S1
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2544,0,USD,3,Set,SPARE KIT FOR MANUAL GATE VALVE MODEL S1
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2544,0,USD,3,Set,SPARE KIT FOR MANUAL GATE VALUE MODEL
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2320,0,USD,8,Set,SPARE KIT FOR MANUAL GATE VALUE MODEL S1
12-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1888,0,USD,4,Set,SPARE KIT FOR MANUAL GATE VALUE MODEL S1
11-11-2022,BOP PRODUCTS LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,8714.32,0,USD,2,NOS,"VALVE COMPONENTS (RMC,BNT,S700,11""15K/13"
10-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1888,0,USD,4,Set,SPARE KIT FOR MANUAL GATE VALVE MODEL S1
10-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2544,0,USD,3,Set,SPARE KIT FOR MANUAL GATE VALVE MODEL S1
10-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2320,0,USD,8,Set,SPARE KIT FOR MANUAL GATE VALVE MODEL S1
10-11-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,11435,0,USD,1,Pieces,MANUAL GATE VALVE MODEL S100 7-16 5M X6
02-11-2022,ADES,Saudi Arabia,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,2767,0,USD,1,Pieces,"INDUSTRIVAL VALVE ASSEMBLY, CHECK VALVE,"
02-11-2022,ADES,Saudi Arabia,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,5934,0,USD,3,Pieces,"INDUSTRIVAL VALVE ASSEMBLY, GATE VALVE,M"
02-11-2022,ADES,Saudi Arabia,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,3165,0,USD,1,Pieces,"INDUSTRIVAL VALVE ASSEMBLY, GATE VALVE,H"
31-10-2022,ITAG INTERNATIONAL W.L.L.,Qatar,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1648.8,0,USD,40,Pieces,SALE OF FASTENERS-API 20E BSL1.TAP END
31-10-2022,ITAG INTERNATIONAL W.L.L.,Qatar,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,835.44,0,USD,32,Pieces,SALE OF FASTENERS-API 20E BSL1.TAP END S
26-10-2022,HEAVY EQUIPMENT MAINTENANCE,Oman,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,7704,0,USD,2,Pieces,INDUSTRIAL VALVE-Adjustable Choke Valve:
22-10-2022,HARIHAR ALLOYS PRIVATE LTD.,India,SAYATVA LLC.,United States,0,610,USD,1,Set,SSSJ6226 - SRM2093 - LOW-ENERGY CHARPY V-NOTCH SPECIMENS (SELF VERIFICATION 8-MM STRIKER) AS PER INV
22-10-2022,HARIHAR ALLOYS PRIVATE LTD.,India,SAYATVA LLC.,United States,0,610,USD,1,Set,SSSJ7353 - SRM2099 - SUPER HIGH-ENERGY CHARPY V-NOTCH SPECIMENS (SELF VERIFICATION 8-MM STRIKER) AS
22-10-2022,HARIHAR ALLOYS PRIVATE LTD.,India,SAYATVA LLC.,United States,0,610,USD,1,Set,SSSJ6227 - SRM2097 - HIGH-ENERGY CHARPY V-NOTCH SPECIMENS (SELF VERIFICATION 8-MM STRIKER) AS PER IN
21-10-2022,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,0,0,,17,WDC,"INDUSTRIAL VALVE , PETRODYNAMIX LLC 2421 GREENS ROADUNIT#3A, HOUSTAN,TEXAS-77032 WOODEN CASE SL, NO:A1 TO A17"
19-10-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,3400,USD,50,Pieces,"INDUSTRIAL VALVE PARTS - OD (EXTERNAL) SEAT SEAL ASSEMBLY FOR 4-1/16 - 5M FLS GATE VALVE, ITEM NO:F"
19-10-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,2100,USD,30,Pieces,"INDUSTRIAL VALVE PARTS-OD (EXTERNAL) SEAT SEAL ASSEMBLY FOR3-1/16 - 15M FLS GATE VALVE, ITEM NO:FLS"
19-10-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,2150,USD,50,Pieces,"INDUSTRIAL VALVE PARTS - OD SEAT SEAL ASSEMBLY FOR 2-1/16 -5M/10M FLS GATE VALVE, ITEM NO: FLSOD-20"
14-10-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,1855,USD,10,Pieces,"INDUSTRIAL VALVE PARTS - SEAL, SEAT, EXTERNAL, SPRING ENERGIZED, MODEL SPV, 15000 PSI, MODEL SPV-301"
07-10-2022,HEAVY EQUIPMENT MAINTENANCE & TRADING,Oman,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,59238,0,USD,1,Pieces,INDUSTRIAL VALVEPDO-011MANUFACTURING OF
07-10-2022,HEAVY EQUIPMENT MAINTENANCE & TRADING,Oman,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,19502,0,USD,1,Pieces,INDUSTRIAL VALVE PDO-H013 MANUFACTURING
01-10-2022,PETRODYNAMIX LLC.,United States,MS SAYATVA INDUSTRIAL PRIVATE LIMIT,India,0,0,,18,PKG,"INDUSTRIAL VAVLE CHECK VALVE , 01 TO 18"
30-09-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,17600,0,USD,8,Pieces,INDUSTRIAL VALVE 2 1/16 10K MODEL S100
30-09-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,22870,0,USD,2,Pieces,"INDUSTRIAL VALVE MANUAL GATE VALVE, MODE"
30-09-2022,SAYATVA INDUSTRIAL PRIVATE LTD.,India,SAYATVA LLC,United States,0,474,USD,1,Pieces,"GREASE, DESCO 1055 5 GALLON 40 LB ITEM NO: DESCO 1055 - 5 GALLON (INDUSTRIAL USE)"
23-09-2022,REGIONAL MARINE & ENGINEERING,Singapore,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,419.52,0,USD,16,Pieces,SALE OF FASTENERS (P220047/-) (E2211903-
23-09-2022,REGIONAL MARINE & ENGINEERING,Singapore,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,291.2,0,USD,32,Pieces,SALE OF FASTENERS (P220047/-) (E2211903-
23-09-2022,REGIONAL MARINE & ENGINEERING,Singapore,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,806.4,0,USD,64,Pieces,SALE OF FASTENERS (P220047/-) (E2211903-
23-09-2022,REGIONAL MARINE & ENGINEERING,Singapore,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1110.4,0,USD,32,Pieces,SALE OF FASTENERS (P220047/-) (E2211903-
22-09-2022,HEAVY EQUIPMENT MAINTENANCE & TRADING,Oman,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,19502,0,USD,1,Pieces,INDUSTRIAL VALVE PDO-H013 MANUFACTURING
22-09-2022,HEAVY EQUIPMENT MAINTENANCE & TRADING,Oman,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,59238,0,USD,1,Pieces,INDUSTRIAL VALVEPDO-011MANUFACTURING OF
16-09-2022,PREMIUM OILFIELD TECHNOLOGIES,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,1659,0,USD,20,NOS,SEAT MUD VALVE SEMCO STYLE 2INCH 7500PSI
08-09-2022,PETRODYNAMIX LLC.,United States,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,138300,0,USD,100,NOS,"INDUSTRIAL VALVE: Check valve, MS Style,"
08-09-2022,PRESSURE CONTROL SYSTEMS LTD.,United Kingdom,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,18000,0,USD,4,Pieces,INDUSTRIAL VALVE- MANUAL GATE VALVE S100
24-08-2022,HEAVY EQUIPMENT MAINTENANCE & TRADING,Oman,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,19502,0,USD,1,Pieces,INDUSTRIAL VALVE PDO-H013 MANUFACTURING
24-08-2022,HEAVY EQUIPMENT MAINTENANCE & TRADING,Oman,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,59238,0,USD,1,Pieces,INDUSTRIAL VALVE PDO-HW-011 MANUFACUTURI
20-08-2022,REGIONAL MARINE & ENGINEERING SERV,Singapore,SAYATVA INDUSTRIAL PRIVATE LIMITED,India,419.52,0,USD,16,Pieces,SALE OF FASTENERS - E2211903-0/11 FULL T
