ARRIVAL DATE,IMPORTER NAME,IMPORTER COUNTRY,EXPORTER NAME,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS
29-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,44620.11,0,USD,1,SET,"CHOKE & KILL MANIFOLD ASSEMBLY PARTS: PA RTS FOR CHOKE & KILL MANIFOLD ASSEMBLY 3 -1/16"""" X 10000 PSI"
27-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
27-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,10803.29,0,USD,1,NOS,"CHOKE & KILL MANIFOLD ASSEMBLY PARTS: BU FFER CHAMBER ASSEMBLY: 14-WAY (14 X 3-1/ 16""""X 10000 PSI) OV"
27-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
26-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,8701.59,0,USD,1,NOS,"PARTS FOR CHOKE & KILL MANIFOLD ASSEMBLY -SPACER SPOOL ASSEMBLY 4-1/16""""X10000 PSI FLANGE END  4924.8"
26-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,4043.68,0,USD,1,NOS,"PARTS FOR CHOKE & KILL MANIFOLD ASSEMBLY -SPACER SPOOL ASSEMBLY 4-1/16""""X10000 PSI FLANGE END  1150 M"
26-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,211566.67,0,USD,1,SET,"PARTS FOR CHOKE & KILL MANIFOLD ASSEMBLY : PARTS FOR CHOKE & KILL MANIFOLD ASSEMB LY 3-1/16"""" X 15000"
26-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,6449.42,0,USD,1,NOS,"PARTS FOR CHOKE & KILL MANIFOLD ASSEMBLY -SPACER SPOOL ASSEMBLY 4-1/16""""X10000 PSI FLANGE END  3536 M"
26-02-2020,JVS ENGINEERS PTE.LTD.,Singapore,JVS INDUSTRIES PVT LTD,India,909.49,0,USD,1,Pieces,PIPE FITTING ADAPTER SPOOL SIZE 3-1/16 X 10000 PSI FLANGE END TO 3-1/16 X 1000 PSI HUB END MATERIA
26-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
26-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
25-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,60687.9,0,USD,18,NOS,"VALVE:MANUAL GATE VALVE 3-1/16"""" X 10000 PSI  THROUGH CONDUIT  FULL BORE  RING GR OOVE: BX-154   MATE"
25-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,4005.9,0,USD,2,NOS,"VALVE:MANUAL GATE VALVE 2-1/16"""" X 10000 PSI  THROUGH CONDUIT  FULL BORE  RING GR OOVE: BX-152   MATE"
25-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
25-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,4057.39,0,USD,1,NOS,"CHECK VALVE - LIFT TYPE 3-1/16"""" X 10000 PSI   RING GROOVE : BX-154  TEMPERATURE RATING: P-X (-29 DEG"
25-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
19-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
19-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,2987.82,0,USD,3,NOS,"DOUBLE STUDDED ADAPTER FLANGE 4-1/16"""" X 15000 PSI TO 3-1/16"""" X 15000 PSI  82.55M M THK (S/N# 'U18200"
19-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,2904.85,0,USD,5,NOS,"BLIND FLANGE CUSHION TYPE 4-1/16"""" X15000 PSI (S/N#U162001276  U162001277  U16200 1278  U162001279  U"
19-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
19-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,12373.65,0,USD,1,SET,"CHOKE & KILL MANIFOLD ASSEMBLY PARTS: BU FFER CHAMBER ASSEMBLY: 14-WAY (12 - 4-1/ 16""""X15000 PSI  2-1"
19-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,35862.15,0,USD,5,NOS,"CHOKE & KILL MANIFOLD FITTINGS: MANUAL G ATE VALVE 4-1/16"""" X 10000 PSI  THROUGH C ONDUIT  FULL BORE "
19-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,4098.53,0,USD,1,NOS,"CHECK VALVE - LIFT TYPE 3-1/16"""" X 15000 PSI   RING GROOVE : BX-154  TEMPERATURE RATING: P-X (-29 DEG"
19-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,74441.5,0,USD,1,SET,"PARTS FOR CHOKE & KILL MANIFOLD ASSEMBLY 3-1/16"""" X 15000 PSI TO 4-1/16"""" X 10000 PSI FOR RIG AOD III "
18-02-2020,SAUDI ARAMCO ROWAN OFFSHORE DRILLIN,Saudi Arabia,JVS INDUSTRIES PVT LTD,India,12922.49,0,USD,1,Pieces,FREE EPLACEMENTSUPPLY AGAINST WARRANTY S PARES-SET OF SPARE KIT FOR 4-1/16X15000 PSI CHECK VALVE CO
17-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,13271.2,0,USD,2,NOS,"VALVE:HCR GATE VALVE 4-1/16""""X 10000 PSI THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDRAULI"
17-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,6671.51,0,USD,1,NOS,"VALVE:HCR GATE VALVE 4-1/16""""X 10000 PSI THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDRAULI"
17-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
17-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
17-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,13403.92,0,USD,2,NOS,"VALVE:MANUAL ADJUSTABLE DRILLING CHOKE 3 -1/16""""X15000 PSI  RING GROOVE:BX-154 AS PER API 16C  2ND ED"
17-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,13209.96,0,USD,2,NOS,"VALVE:HCR GATE VALVE 3-1/16""""X 15000 PSI THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDRAULI"
17-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,4105.54,0,USD,1,NOS,"VALVE:CHECK VALVE - LIFT TYPE 3-1/16"""" X 15000 PSI   RING GROOVE : BX-154  TEMPER ATURE RATING: P-X ("
17-02-2020,SAUDI ARAMCO ROWAN OFFSHORE DRILLIN,Saudi Arabia,JVS INDUSTRIES PVT LTD,India,13000,0,USD,1,Pieces,FREE EPLACEMENTSUPPLY AGAINST WARRANTY S
16-02-2020,SEADRILL GCC OPERATIONS LTD.,Saudi Arabia,JVS INDUSTRIES PVT LTD,India,171.86,0,USD,1,Pieces,VALVE PARTS - CAGE SEAL FOR 3-1/16 X 15 M CHECK VALVE 
16-02-2020,SEADRILL GCC OPERATIONS LTD.,Saudi Arabia,JVS INDUSTRIES PVT LTD,India,320.8,0,USD,1,Pieces,VALVE PARTS - PLUG FOR 3-1/16 X 15M CHE CK VALVE 
16-02-2020,SEADRILL GCC OPERATIONS LTD.,Saudi Arabia,JVS INDUSTRIES PVT LTD,India,171.86,0,USD,1,Pieces,VALVE PARTS - PLUG SEAL FOR 3-1/16 X 15 M CHECK VALVE 
16-02-2020,SEADRILL GCC OPERATIONS LTD.,Saudi Arabia,JVS INDUSTRIES PVT LTD,India,108.84,0,USD,1,Pieces,VALVE PARTS - COMPRESSION SPRING FOR 3-1 /16X 15M CHECK VALVE 
12-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
12-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,9069.28,0,USD,1,NOS,"VALVE-HCR GATE VALVE 3-1/16""""X 15000 PSI THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDRAULI"
12-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,10238.15,0,USD,19,NOS,"VALVE PARTS:GATE FOR 3-1/16""""X15000 PSI G ATE VALVE (10SD7F840-L) "
12-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF:B-17/JVS/01/D.WAGH/2016-17 DATED 23.03.2017 VALID UPTO03.01.2022
12-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,5109.76,0,USD,128,NOS,"VALVE PARTS:HEAVY HEX NUT:1-5/8""""X8 UN (H HNH10E1X1158) XYLAN COATED "
12-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,9241.73,0,USD,1,NOS,"VALVE-HCR GATE VALVE 4-1/16""""X 10000 PSI THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDRAULI"
12-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,7663.36,0,USD,128,NOS,"VALVE PARTS:DOUBLE ENDED THRED STUD SIZE :1-5/8""""X 8UN X8.27"""" LONG (SHTUE1X1158082 70) XYLAN COATED"
12-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,2051.58,0,USD,1,NOS,"PIPE FITTINGS: STUDDED BLOCK - 4 WAY ASS EMBLY  {2-(4-1/16"""" X 15000 PSI)  2-(4-1/ 16"""" X 10000 PSI)}("
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,9084.84,0,USD,1,NOS,"VALVE: HCR GATE VALVE 3-1/16""""X 15000 PSI THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDRAUL"
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,3586.38,0,USD,2,NOS,"PIPE FITTINGS: STUDDED CROSS - 4 WAY CRO SS ASSEMBLY 4-(3-1/16"""" X 15000 PSI) WITH STUD AND NUT) S/N#"
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,14856.88,0,USD,2,NOS,"VALVE: MANUAL GATE VALVE 3-1/16"""" X 15000 PSI  THROUGH CONDUIT  FULL BORE  RING G ROOVE: BX-154   MAT"
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,9257.6,0,USD,1,NOS,"VALVE: HCR GATE VALVE 4-1/16""""X 10000 PSI THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDRAUL"
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,3514.04,0,USD,2,NOS,"PIPE FITTINGS: STUDDED BLOCK - 4 WAY CRO SS ASSEMBLY  3-(3-1/16"""" X 15000 PSI)  1- (2-1/16"""" X 15000 P"
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,3514.04,0,USD,2,NOS,"PIPE FITTINGS: STUDDED CROSS - 4 WAY CRO SS ASSEMBLY 3-(3-1/16"""" X 15000 PSI)  1- (2-1/16"""" X 15000 PS"
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,2700,0,USD,1,NOS,"VALVE: CHECK VALVE - LIFT TYPE 2-1/16"""" X"
11-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,1793.19,0,USD,1,NOS,"PIPE FITTINGS: STUDDED BLOCK - 4 WAY BLO CK ASSEMBLY  {4-(3-1/16"""" X 15000 PSI)} ( WITH STUD AND NUT)"
10-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,24186.84,0,USD,3,NOS,"VALVE: MANUAL GATE VALVE 4-1/16"""" X 10000 PSI  THROUGH CONDUIT  FULL BORE  RING G ROOVE: BX-155   MAT"
10-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,1342.8,0,USD,24,SET,"DOUBLE ENTEDED THREAD STUD WITH ONE NUT SIZE 1-1/4""""X8UNX5.51"""" LONG "
10-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,118986.08,0,USD,16,NOS,"VALVE: MANUAL GATE VALVE 3-1/16"""" X 15000 PSI  THROUGH CONDUIT  FULL BORE  RING G ROOVE: BX-154   MAT"
10-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,4258.51,0,USD,1,SET,"FULL REPAIR KIT FOR 2-1/16"""" X 15000 PSI MANUAL GATE VALVE "
10-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
10-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
04-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,18688.08,0,USD,3,NOS,"VALVE-MANUAL GATE VALVE 4-1/16"""" X 10000 PSI  THROUGH CONDUIT  FULL BORE  RING GR OOVE: BX-155   MATE"
04-02-2020,SEADRILL TITANIA DE MEXICO S. DE R,Mexico,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,Pieces,3RD EDITION TEMPERATURE RATING:P-XMEETS API6A REQUIREMENTS PSL 3G PR2 EE-1.5 RIN G GROOVE & STEM PAC
04-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,4243.84,0,USD,2,NOS,"VALVE-MANUAL GATE VALVE 2-1/16"""" X 10000 PSI  THROUGH CONDUIT  FULL BORE  RING GR OOVE: BX-152   MATE"
04-02-2020,SEADRILL TITANIA DE MEXICO S. DE R,Mexico,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,Pieces,OVERLAID OUTLET FLANGE TO CENTER DISTANC E:295MM INLET FLANGE TO CENTER DISTANCE: 263.5MM(S/N# U3020
04-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
04-02-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
04-02-2020,SEADRILL TITANIA DE MEXICO S. DE R,Mexico,JVS INDUSTRIES PVT LTD,India,25027.44,0,USD,2,Pieces,VALVE-MANUAL DRILLING CHOKE3-1/16x15000 PSI RINGGROOVE:BX154 AS PER API 16C 2ND EDITION SERVICE:SOU
30-01-2020,JVS ENGINEERINGS PTE. LTD FZE.,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,64,0,USD,32,Pieces,VALVE HEX NUT SIZE 1 X 8 UNC MATERIALA
30-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
30-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,22673.94,0,USD,3,NOS,"VALVE - HCR GATE VALVE 4-1/16"""" X 10000 P SI  THROUGH CONDUIT  FULL BORE GATE VALV E  DOUBLE ACTING H"
30-01-2020,JVS ENGINEERINGS PTE. LTD FZE.,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,240,0,USD,48,SET,"VALVE FULLY THREADE STUD SIZE 7/8"""" X 9 U"
30-01-2020,JVS ENGINEERINGS PTE. LTD FZE.,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,63.68,0,USD,32,NOS,"VALVE HEX NUT SIZE 1"""" X 8 UNC MATERIAL""""A STM A320 GR L7 XYLAN COATED "
30-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
30-01-2020,JVS ENGINEERINGS PTE. LTD FZE.,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,238.08,0,USD,48,SET,"VALVE FULLY THREADE STUD SIZE 7/8"""" X 9 U NC X 4.375"""" LONG WITH HEX NUT MATERIAL:A STM A320 GR L7 XYL"
30-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,33758.69,0,USD,1,SET,"CHOKE & KILL MANIFOLD ASSEMBLY PARTS: PA RTS FOR CHOKE & KILL MANIFOLD ASSEMBLY 3 -1/8"""" X 5000 PSI  "
27-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,LUT REF: B-17/JVS/01/D.WAGH/2016-17 DATE D 23.03.2017 VALID UPTO03.01.2022
27-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,5331.89,0,USD,1,NOS,"VALVE: HCR GATE VALVE 3-1/8""""X5000 PSI TH ROUGH CONDUIT FULL BORE GATE VALVE  DOUB LE ACTING HYDRAULI"
27-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
27-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,18187.64,0,USD,2,NOS,"VALVE -HCR GATE VALVE 3-1/16"""" X 15000 PS I  THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDR"
27-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,7578.18,0,USD,1,NOS,"VALVE -HCR GATE VALVE 4-1/16"""" X 10000 PS I  THROUGH CONDUIT  FULL BORE GATE VALVE DOUBLE ACTING HYDR"
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,7148.4,0,USD,120,NOS,VALVE PARTS: AUTOCLAVE STYLE LUBRICATION FITTINGS (HP12S9-C0)
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,3177.6,0,USD,80,NOS,"VALVE PARTS: OUTER FACE SEAL 4.3917"""" ID X 4.689"""" OD X 0.157"""" HT. (OFS10UT-4391) "
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,0,0,USD,1,NOS,GREEN CARD NO. KASEZ/12/2016-17 DATED 04 .01.2017 VALID UPTO 03.01.2022 * MEIS DE SC - OTHER
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,1270.8,0,USD,40,NOS,"VALVE PARTS: GLAND BUSH FOR 3-1/16"""" X 10 000 PSI TO 4-1/16"""" X 10000 PSI MANUAL GA TE VALVE (10SH9E82"
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,7626.24,0,USD,192,NOS,"VALVE PARTS: HEAVY HEX NUT : 1-5/8"""" X 8 UN (HHNH10E1X1158) XYLAN COATED "
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,1787.2,0,USD,40,NOS,"VALVE PARTS: RETAINER PLATE FOR 3-1/16"""" X 15000 MANUAL GATE VALVE (10SG7F81-K) "
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,39.6,0,USD,40,NOS,VALVE PARTS: O-RING SIZE: 44.4MM ID X C/ S 3.53MM (OR 224-W)
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,1866.8,0,USD,40,NOS,"VALVE PARTS: BONNET CAP FOR 3-1/16"""" X 10 000 PSI MANUAL GATE VALVE "
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,595.6,0,USD,40,NOS,VALVE PARTS: MODIFIED BX GASKET 166.2 X 151.33 X 9.9 (BBGB04-K)
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,79.6,0,USD,40,NOS,VALVE PARTS: CYLINDRICAL PIN 12.6MM DIA X 75MM LONG
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,6970.21,0,USD,13,NOS,"VALVE PARTS: GATE FOR 3-1/16"""" X 15000 PS I GATE VALVE (10SF7F840-L) "
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,17077.6,0,USD,80,NOS,"VALVE PARTS: SEAT RING FOR 3-1/16"""" X 150 00 PSI GATE VALVE (10SF7F840-L) "
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,8220.66,0,USD,138,NOS,"VALVE PARTS: DOUBLE ENDED THRED STUD SIZ E:"""" 1-5/8"""" X 8UN X 8.27"""" LONG  (SHTUE1X1 15808270)  XYLAN C"
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,59.6,0,USD,40,NOS,VALVE PARTS: CLEVIS PIN WITH CHAIN SIZE: 12.2 X 97MM LONG (CLPB2)
25-01-2020,JVS ENGINEERS PTE.LTD.FZE,United Arab Emirates,JVS INDUSTRIES PVT LTD,India,1588.8,0,USD,40,NOS,VALVE PARTS: HAND WHEEL (HWHX-F7)
