ARRIVAL DATE,IMPORTER NAME,IMPORTER COUNTRY,EXPORTER NAME,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS
24-04-2024,"SRI ENERGY, INC.",United States,SRI ENERGY VALVES PRIVATE LIMITED,Sri Lanka,0,0,,7,PKG,"INDUSTRIAL VALVE , 01 TO 07"
20-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,United States,0,70,USD,1,PCS,INDUSTRIAL USE-MILWAUKEE BRISTLE ASSEMBLY REPLACEMENT FOR 49-16-2741 MAKE: MILWAUKEE SKU ITEM:400191
20-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,United States,0,216,USD,2,PCS,INDUSTRIAL USE-SUMNER HI FOLD A JACK PIPE STAND WITH VEE HEAD MAKE: SUMNER SKU-7813005 ITEM :4001914
20-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,United States,0,825,USD,5,PCS,INDUSTRIAL USE- SUMNER WELDERS STOOL - 785800 ITEM: 40019293
20-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,United States,0,212,USD,2,PCS,INDUSTRIAL USE-SUMNER VJ99 V HEAD PIPE STAND MAKE: SUMNER SKU - 7803755 ITEM :40019149
20-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,United States,0,36000,USD,20,PCS,"INDUSTRIAL VALVE PARTS- ASSY COMP SPRING ACTUATOR 3 1/16 15KSUB SEA FAIL CLOSE 1.562"" COIL DIA MTRL"
20-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,United States,0,336,USD,2,PCS,INDUSTRIAL USE- SUMNER ST-802 HI HEAVY DUTY JACK WITH ROLLERHEAD ITEM: 40019292
19-04-2024,VALARIS BROUSSARD WAREHOUSE ENSCO,United States,"SRI ENERGY, INC",Netherlands,0,0,,2,PKG,INDUSTRIAL VALVES
19-04-2024,VALARIS BROUSSARD WAREHOUSE ENSCO,United States,"SRI ENERGY, INC",Netherlands,0,0,,26,PKG,"INDUSRTIAL VALVES, INDUSTRIAL VALVES"
06-04-2024,TRANSOCEAN HMC,United States,"SRI ENERGY VALVES PRIVATE LIMITED,",Germany,0,0,,9,PKG,FREEZERS CHEST TYPE NOT OVER 800L CAPACITY
